,Sample,Cluster
748,TCGA-E9-A1NF-01,2
749,TCGA-E9-A1NG-01,2
750,TCGA-E9-A1NH-01,2
751,TCGA-E9-A1NI-01,2
752,TCGA-E9-A1QZ-01,2
753,TCGA-E9-A1R0-01,2
754,TCGA-E9-A1R2-01,2
755,TCGA-E9-A1R3-01,2
756,TCGA-E9-A1R4-01,2
757,TCGA-E9-A1R5-01,2
758,TCGA-E9-A1R6-01,2
759,TCGA-E9-A1R7-01,2
760,TCGA-E9-A1RA-01,2
761,TCGA-E9-A1RB-01,2
762,TCGA-E9-A1RC-01,2
763,TCGA-E9-A1RD-01,2
764,TCGA-E9-A1RE-01,2
765,TCGA-E9-A1RF-01,2
766,TCGA-E9-A1RG-01,2
767,TCGA-E9-A1RH-01,2
768,TCGA-E9-A1RI-01,2
769,TCGA-E9-A226-01,2
770,TCGA-E9-A227-01,2
771,TCGA-E9-A228-01,2
772,TCGA-E9-A229-01,2
773,TCGA-E9-A22A-01,2
774,TCGA-E9-A22B-01,2
775,TCGA-E9-A22D-01,2
776,TCGA-E9-A22E-01,2
777,TCGA-E9-A22G-01,2
778,TCGA-E9-A22H-01,2
779,TCGA-E9-A243-01,2
780,TCGA-E9-A244-01,2
781,TCGA-E9-A245-01,2
782,TCGA-E9-A247-01,2
783,TCGA-E9-A248-01,2
784,TCGA-E9-A249-01,2
785,TCGA-E9-A24A-01,2
786,TCGA-E9-A295-01,2
787,TCGA-E9-A2JS-01,2
788,TCGA-E9-A2JT-01,2
789,TCGA-E9-A3HO-01,2
790,TCGA-E9-A3QA-01,2
791,TCGA-E9-A3X8-01,2
792,TCGA-E9-A54Y-01,2
793,TCGA-E9-A5FK-01,2
794,TCGA-E9-A5FL-01,2
795,TCGA-E9-A5UO-01,2
796,TCGA-EW-A1IW-01,2
797,TCGA-EW-A1IX-01,2
798,TCGA-EW-A1IY-01,2
799,TCGA-EW-A1IZ-01,2
800,TCGA-EW-A1J1-01,2
801,TCGA-EW-A1J2-01,2
802,TCGA-EW-A1J3-01,2
803,TCGA-EW-A1J5-01,2
804,TCGA-EW-A1J6-01,2
805,TCGA-EW-A1OV-01,2
806,TCGA-EW-A1OX-01,2
807,TCGA-EW-A1OY-01,2
808,TCGA-EW-A1OZ-01,2
809,TCGA-EW-A1P0-01,2
810,TCGA-EW-A1P3-01,2
811,TCGA-EW-A1P4-01,2
812,TCGA-EW-A1P5-01,2
813,TCGA-EW-A1P6-01,2
814,TCGA-EW-A1P7-01,2
815,TCGA-EW-A1P8-01,2
816,TCGA-EW-A1PA-01,2
817,TCGA-EW-A1PB-01,2
818,TCGA-EW-A1PD-01,2
819,TCGA-EW-A1PE-01,2
820,TCGA-EW-A1PG-01,2
821,TCGA-EW-A1PH-01,2
822,TCGA-EW-A2FR-01,2
823,TCGA-EW-A2FS-01,2
824,TCGA-EW-A2FV-01,2
825,TCGA-EW-A2FW-01,2
826,TCGA-EW-A423-01,2
827,TCGA-GI-A2C8-01,2
828,TCGA-GM-A2D9-01,2
829,TCGA-GM-A2DA-01,2
830,TCGA-GM-A2DB-01,2
831,TCGA-GM-A2DC-01,2
832,TCGA-GM-A2DD-01,2
833,TCGA-GM-A2DF-01,2
834,TCGA-GM-A2DH-01,2
835,TCGA-GM-A2DI-01,2
836,TCGA-GM-A2DK-01,2
837,TCGA-GM-A2DL-01,2
838,TCGA-GM-A2DM-01,2
839,TCGA-GM-A2DN-01,2
840,TCGA-GM-A2DO-01,2
841,TCGA-GM-A3NW-01,2
842,TCGA-GM-A3XL-01,2
843,TCGA-GM-A4E0-01,2
844,TCGA-GM-A5PV-01,2
845,TCGA-GM-A5PX-01,2
846,TCGA-HN-A2NL-01,2
847,TCGA-HN-A2OB-01,2
848,TCGA-JL-A3YX-01,2
849,TCGA-LL-A440-01,2
850,TCGA-LL-A50Y-01,2
851,TCGA-LL-A5YL-01,2
852,TCGA-LL-A5YM-01,2
853,TCGA-LL-A5YN-01,2
854,TCGA-LL-A5YO-01,2
855,TCGA-LL-A5YP-01,2
856,TCGA-OK-A5Q2-01,2
857,TCGA-OL-A5D6-01,2
858,TCGA-OL-A5D7-01,2
859,TCGA-OL-A5D8-01,2
860,TCGA-OL-A5DA-01,2
861,TCGA-OL-A5RU-01,2
862,TCGA-OL-A5RV-01,2
863,TCGA-OL-A5RW-01,2
864,TCGA-OL-A5RX-01,2
865,TCGA-OL-A5RY-01,2
866,TCGA-OL-A5RZ-01,2
867,TCGA-OL-A5S0-01,2
868,TCGA-OL-A66H-01,2
869,TCGA-OL-A66I-01,2
870,TCGA-OL-A66J-01,2
871,TCGA-OL-A66K-01,2
872,TCGA-PE-A5DC-01,2
873,TCGA-PE-A5DD-01,2
874,TCGA-PE-A5DE-01,2
875,TCGA-A6-2672-01,2
876,TCGA-A6-2674-01,2
877,TCGA-A6-2677-01,2
878,TCGA-A6-3807-01,2
879,TCGA-A6-3808-01,2
880,TCGA-A6-3810-01,2
881,TCGA-AA-3530-01,2
882,TCGA-AA-3664-01,2
883,TCGA-AA-3666-01,2
884,TCGA-AA-3667-01,2
885,TCGA-AA-3672-01,2
886,TCGA-AA-3673-01,2
887,TCGA-AA-3678-01,2
888,TCGA-AA-3679-01,2
889,TCGA-AA-3680-01,2
890,TCGA-AA-3681-01,2
891,TCGA-AA-3684-01,2
892,TCGA-AA-3688-01,2
893,TCGA-AA-3692-01,2
894,TCGA-AA-3693-01,2
895,TCGA-AA-3696-01,2
896,TCGA-AA-3715-01,2
897,TCGA-AA-3811-01,2
898,TCGA-AA-3812-01,2
899,TCGA-AA-3814-01,2
900,TCGA-AA-3818-01,2
901,TCGA-AA-3819-01,2
902,TCGA-AA-3821-01,2
903,TCGA-AA-3831-01,2
904,TCGA-AA-3833-01,2
905,TCGA-AA-3837-01,2
906,TCGA-AA-3842-01,2
907,TCGA-AA-3844-01,2
908,TCGA-AA-3845-01,2
909,TCGA-AA-3846-01,2
910,TCGA-AA-3848-01,2
911,TCGA-AA-3850-01,2
912,TCGA-AA-3851-01,2
913,TCGA-AA-3852-01,2
914,TCGA-AA-3854-01,2
915,TCGA-AA-3855-01,2
916,TCGA-AA-3856-01,2
917,TCGA-AA-3858-01,2
918,TCGA-AA-3860-01,2
919,TCGA-AA-3864-01,2
920,TCGA-AA-3866-01,2
921,TCGA-AA-3867-01,2
922,TCGA-AA-3869-01,2
923,TCGA-AA-3870-01,2
924,TCGA-AA-3872-01,2
925,TCGA-AA-3875-01,2
926,TCGA-AA-3877-01,2
927,TCGA-AA-3930-01,2
928,TCGA-AA-3939-01,2
929,TCGA-AA-3941-01,2
930,TCGA-AA-3947-01,2
931,TCGA-AA-3949-01,2
932,TCGA-AA-3952-01,2
933,TCGA-AA-3955-01,2
934,TCGA-AA-3956-01,2
935,TCGA-AA-3966-01,2
936,TCGA-AA-3971-01,2
937,TCGA-AA-3972-01,2
938,TCGA-AA-3973-01,2
939,TCGA-AA-3975-01,2
940,TCGA-AA-3976-01,2
941,TCGA-AA-3977-01,2
942,TCGA-AA-3979-01,2
943,TCGA-AA-3980-01,2
944,TCGA-AA-3982-01,2
945,TCGA-AA-3984-01,2
946,TCGA-AA-3986-01,2
947,TCGA-AA-3989-01,2
948,TCGA-AA-3994-01,2
949,TCGA-AA-A004-01,2
950,TCGA-AA-A00N-01,2
951,TCGA-AA-A010-01,2
952,TCGA-AA-A017-01,2
953,TCGA-AA-A01I-01,2
954,TCGA-AA-A01P-01,2
955,TCGA-AA-A01R-01,2
956,TCGA-AA-A01S-01,2
957,TCGA-AA-A01T-01,2
958,TCGA-AA-A01V-01,2
959,TCGA-AA-A01X-01,2
960,TCGA-AA-A01Z-01,2
961,TCGA-AA-A022-01,2
962,TCGA-AA-A024-01,2
963,TCGA-AA-A02F-01,2
964,TCGA-AA-A02H-01,2
965,TCGA-AA-A02O-01,2
966,TCGA-AA-A02W-01,2
967,TCGA-AA-A03F-01,2
968,TCGA-AA-A03J-01,2
969,TCGA-AY-4070-01,2
970,TCGA-AY-4071-01,2
971,TCGA-AA-3685-01,2
972,TCGA-AA-A02Y-01,2
973,TCGA-05-4249-01,2
974,TCGA-05-4382-01,2
975,TCGA-05-4384-01,2
976,TCGA-05-4389-01,2
977,TCGA-05-4390-01,2
978,TCGA-05-4395-01,2
979,TCGA-05-4396-01,2
980,TCGA-05-4398-01,2
981,TCGA-05-4402-01,2
982,TCGA-05-4403-01,2
983,TCGA-05-4405-01,2
984,TCGA-05-4410-01,2
985,TCGA-05-4415-01,2
986,TCGA-05-4417-01,2
987,TCGA-05-4418-01,2
988,TCGA-05-4420-01,2
989,TCGA-05-4422-01,2
990,TCGA-05-4424-01,2
991,TCGA-05-4425-01,2
992,TCGA-05-4426-01,2
993,TCGA-05-4430-01,2
994,TCGA-05-4432-01,2
995,TCGA-05-4433-01,2
996,TCGA-05-5420-01,2
997,TCGA-05-5423-01,2
998,TCGA-05-5428-01,2
999,TCGA-05-5429-01,2
1000,TCGA-05-5715-01,2
1001,TCGA-35-3615-01,2
1002,TCGA-38-4626-01,2
1003,TCGA-38-4627-01,2
1004,TCGA-38-4628-01,2
1005,TCGA-38-4631-01,2
1006,TCGA-38-4632-01,2
1007,TCGA-38-6178-01,2
1008,TCGA-44-2655-01,2
1009,TCGA-44-2656-01,2
1010,TCGA-44-2657-01,2
1011,TCGA-44-2659-01,2
1012,TCGA-44-2661-01,2
1013,TCGA-44-2662-01,2
1014,TCGA-44-2665-01,2
1015,TCGA-44-2666-01,2
1016,TCGA-44-3396-01,2
1017,TCGA-44-3919-01,2
1018,TCGA-44-4112-01,2
1019,TCGA-44-5645-01,2
1020,TCGA-44-6145-01,2
1021,TCGA-44-6146-01,2
1022,TCGA-44-6147-01,2
1023,TCGA-44-6774-01,2
1024,TCGA-44-6775-01,2
1025,TCGA-44-6776-01,2
1026,TCGA-44-6777-01,2
1027,TCGA-44-6779-01,2
1028,TCGA-44-7659-01,2
1029,TCGA-44-7662-01,2
1030,TCGA-44-7670-01,2
1031,TCGA-44-7671-01,2
1032,TCGA-44-7672-01,2
1033,TCGA-49-4486-01,2
1034,TCGA-49-4487-01,2
1035,TCGA-49-4488-01,2
1036,TCGA-49-4490-01,2
1037,TCGA-49-4494-01,2
1038,TCGA-49-4501-01,2
1039,TCGA-49-4505-01,2
1040,TCGA-49-4506-01,2
1041,TCGA-49-4507-01,2
1042,TCGA-49-4510-01,2
1043,TCGA-49-4512-01,2
1044,TCGA-49-4514-01,2
1045,TCGA-49-6742-01,2
1046,TCGA-49-6744-01,2
1047,TCGA-49-6745-01,2
1048,TCGA-49-6761-01,2
1049,TCGA-49-6767-01,2
1050,TCGA-50-5044-01,2
1051,TCGA-50-5049-01,2
1052,TCGA-50-5051-01,2
1053,TCGA-50-5055-01,2
1054,TCGA-50-5068-01,2
1055,TCGA-50-5072-01,2
1056,TCGA-50-5931-01,2
1057,TCGA-50-5932-01,2
1058,TCGA-50-5933-01,2
1059,TCGA-50-5935-01,2
1060,TCGA-50-5936-01,2
1061,TCGA-50-5939-01,2
1062,TCGA-50-5941-01,2
1063,TCGA-50-5942-01,2
1064,TCGA-50-5944-01,2
1065,TCGA-50-6593-01,2
1066,TCGA-50-6595-01,2
1067,TCGA-50-6597-01,2
1068,TCGA-50-6673-01,2
1069,TCGA-50-7109-01,2
1070,TCGA-53-7626-01,2
1071,TCGA-53-7813-01,2
1072,TCGA-55-1592-01,2
1073,TCGA-55-1594-01,2
1074,TCGA-55-1596-01,2
1075,TCGA-55-6543-01,2
1076,TCGA-55-6642-01,2
1077,TCGA-55-6712-01,2
1078,TCGA-55-6970-01,2
1079,TCGA-55-6971-01,2
1080,TCGA-55-6972-01,2
1081,TCGA-55-6978-01,2
1082,TCGA-55-6979-01,2
1083,TCGA-55-6980-01,2
1084,TCGA-55-6981-01,2
1085,TCGA-55-6982-01,2
1086,TCGA-55-6983-01,2
1087,TCGA-55-6985-01,2
1088,TCGA-55-6986-01,2
1089,TCGA-55-7281-01,2
1090,TCGA-55-7283-01,2
1091,TCGA-55-7573-01,2
1092,TCGA-55-7574-01,2
1093,TCGA-55-7576-01,2
1094,TCGA-55-7724-01,2
1095,TCGA-55-7725-01,2
1096,TCGA-55-7726-01,2
1097,TCGA-55-7727-01,2
1098,TCGA-55-7728-01,2
1099,TCGA-55-7815-01,2
1100,TCGA-55-7903-01,2
1101,TCGA-55-7907-01,2
1102,TCGA-55-7911-01,2
1103,TCGA-55-7914-01,2
1104,TCGA-64-1676-01,2
1105,TCGA-64-1677-01,2
1106,TCGA-64-1679-01,2
1107,TCGA-64-1680-01,2
1108,TCGA-64-1681-01,2
1109,TCGA-64-5774-01,2
1110,TCGA-64-5775-01,2
1111,TCGA-64-5778-01,2
1112,TCGA-64-5781-01,2
1113,TCGA-67-3771-01,2
1114,TCGA-67-3772-01,2
1115,TCGA-67-3773-01,2
1116,TCGA-67-3774-01,2
1117,TCGA-67-6215-01,2
1118,TCGA-67-6216-01,2
1119,TCGA-67-6217-01,2
1120,TCGA-69-7760-01,2
1121,TCGA-69-7761-01,2
1122,TCGA-69-7763-01,2
1123,TCGA-69-7764-01,2
1124,TCGA-69-7765-01,2
1125,TCGA-69-7980-01,2
1126,TCGA-71-6725-01,2
1127,TCGA-73-4658-01,2
1128,TCGA-73-4659-01,2
1129,TCGA-73-4662-01,2
1130,TCGA-73-4675-01,2
1131,TCGA-73-4676-01,2
1132,TCGA-73-7498-01,2
1133,TCGA-73-7499-01,2
1134,TCGA-75-5122-01,2
1135,TCGA-75-5126-01,2
1136,TCGA-75-5146-01,2
1137,TCGA-75-5147-01,2
1138,TCGA-75-6203-01,2
1139,TCGA-75-6205-01,2
1140,TCGA-75-6207-01,2
1141,TCGA-75-6211-01,2
1142,TCGA-75-6212-01,2
1143,TCGA-75-6214-01,2
1144,TCGA-75-7025-01,2
1145,TCGA-75-7027-01,2
1146,TCGA-75-7031-01,2
1147,TCGA-78-7145-01,2
1148,TCGA-78-7147-01,2
1149,TCGA-78-7148-01,2
1150,TCGA-78-7149-01,2
1151,TCGA-78-7150-01,2
1152,TCGA-78-7152-01,2
1153,TCGA-78-7153-01,2
1154,TCGA-78-7154-01,2
1155,TCGA-78-7155-01,2
1156,TCGA-78-7156-01,2
1157,TCGA-78-7158-01,2
1158,TCGA-78-7159-01,2
1159,TCGA-78-7160-01,2
1160,TCGA-78-7161-01,2
1161,TCGA-78-7162-01,2
1162,TCGA-78-7163-01,2
1163,TCGA-78-7166-01,2
1164,TCGA-78-7167-01,2
1165,TCGA-78-7535-01,2
1166,TCGA-78-7536-01,2
1167,TCGA-78-7537-01,2
1168,TCGA-78-7539-01,2
1169,TCGA-78-7540-01,2
1170,TCGA-78-7542-01,2
1171,TCGA-78-7633-01,2
1172,TCGA-80-5607-01,2
1173,TCGA-80-5608-01,2
1174,TCGA-86-6562-01,2
1175,TCGA-86-6851-01,2
1176,TCGA-86-7713-01,2
1177,TCGA-86-7714-01,2
1178,TCGA-91-6828-01,2
1179,TCGA-91-6829-01,2
1180,TCGA-91-6835-01,2
1181,TCGA-91-6840-01,2
1182,TCGA-91-6847-01,2
1183,TCGA-91-6849-01,2
1184,TCGA-91-7771-01,2
1185,TCGA-93-7347-01,2
1186,TCGA-93-7348-01,2
1187,TCGA-95-7039-01,2
1188,TCGA-95-7043-01,2
1189,TCGA-95-7567-01,2
1190,TCGA-95-7947-01,2
1191,TCGA-95-7948-01,2
1192,TCGA-97-7546-01,2
1193,TCGA-97-7552-01,2
1194,TCGA-97-7553-01,2
1195,TCGA-97-7554-01,2
1196,TCGA-97-7937-01,2
1197,TCGA-97-7938-01,2
1198,TCGA-97-7941-01,2
1199,TCGA-99-7458-01,2
1200,TCGA-18-3406-01,2
1201,TCGA-18-3407-01,2
1202,TCGA-18-3408-01,2
1203,TCGA-18-3409-01,2
1204,TCGA-18-3410-01,2
1205,TCGA-18-3411-01,2
1206,TCGA-18-3412-01,2
1207,TCGA-18-3414-01,2
1208,TCGA-18-3415-01,2
1209,TCGA-18-3416-01,2
1210,TCGA-18-3417-01,2
1211,TCGA-18-3419-01,2
1212,TCGA-18-3421-01,2
1213,TCGA-18-4083-01,2
1214,TCGA-18-4086-01,2
1215,TCGA-18-4721-01,2
1216,TCGA-18-5592-01,2
1217,TCGA-18-5595-01,2
1218,TCGA-21-1070-01,2
1219,TCGA-21-1071-01,2
1220,TCGA-21-1076-01,2
1221,TCGA-21-1077-01,2
1222,TCGA-21-1078-01,2
1223,TCGA-21-1081-01,2
1224,TCGA-21-5782-01,2
1225,TCGA-21-5784-01,2
1226,TCGA-21-5786-01,2
1227,TCGA-21-5787-01,2
1228,TCGA-22-0944-01,2
1229,TCGA-22-1002-01,2
1230,TCGA-22-1011-01,2
1231,TCGA-22-1012-01,2
1232,TCGA-22-1016-01,2
1233,TCGA-22-4591-01,2
1234,TCGA-22-4593-01,2
1235,TCGA-22-4595-01,2
1236,TCGA-22-4599-01,2
1237,TCGA-22-4601-01,2
1238,TCGA-22-4604-01,2
1239,TCGA-22-4607-01,2
1240,TCGA-22-4613-01,2
1241,TCGA-22-5471-01,2
1242,TCGA-22-5472-01,2
1243,TCGA-22-5473-01,2
1244,TCGA-22-5474-01,2
1245,TCGA-22-5477-01,2
1246,TCGA-22-5478-01,2
1247,TCGA-22-5480-01,2
1248,TCGA-22-5482-01,2
1249,TCGA-22-5485-01,2
1250,TCGA-22-5489-01,2
1251,TCGA-22-5491-01,2
1252,TCGA-22-5492-01,2
1253,TCGA-33-4532-01,2
1254,TCGA-33-4533-01,2
1255,TCGA-33-4538-01,2
1256,TCGA-33-4547-01,2
1257,TCGA-33-4566-01,2
1258,TCGA-33-4582-01,2
1259,TCGA-33-4583-01,2
1260,TCGA-33-4586-01,2
1261,TCGA-33-6737-01,2
1262,TCGA-34-2596-01,2
1263,TCGA-34-2600-01,2
1264,TCGA-34-2608-01,2
1265,TCGA-34-5231-01,2
1266,TCGA-34-5232-01,2
1267,TCGA-34-5234-01,2
1268,TCGA-34-5236-01,2
1269,TCGA-34-5239-01,2
1270,TCGA-34-5240-01,2
1271,TCGA-34-5241-01,2
1272,TCGA-34-5927-01,2
1273,TCGA-34-5928-01,2
1274,TCGA-34-5929-01,2
1275,TCGA-37-3783-01,2
1276,TCGA-37-3789-01,2
1277,TCGA-37-4133-01,2
1278,TCGA-37-4135-01,2
1279,TCGA-37-4141-01,2
1280,TCGA-37-5819-01,2
1281,TCGA-39-5016-01,2
1282,TCGA-39-5019-01,2
1283,TCGA-39-5021-01,2
1284,TCGA-39-5022-01,2
1285,TCGA-39-5024-01,2
1286,TCGA-39-5027-01,2
1287,TCGA-39-5028-01,2
1288,TCGA-39-5029-01,2
1289,TCGA-39-5030-01,2
1290,TCGA-39-5031-01,2
1291,TCGA-39-5035-01,2
1292,TCGA-39-5036-01,2
1293,TCGA-39-5037-01,2
1294,TCGA-39-5039-01,2
1295,TCGA-43-2578-01,2
1296,TCGA-43-3394-01,2
1297,TCGA-43-3920-01,2
1298,TCGA-43-5668-01,2
1299,TCGA-43-6143-01,2
1300,TCGA-43-6647-01,2
1301,TCGA-43-6770-01,2
1302,TCGA-43-6771-01,2
1303,TCGA-46-3765-01,2
1304,TCGA-46-3767-01,2
1305,TCGA-46-3768-01,2
1306,TCGA-46-3769-01,2
1307,TCGA-46-6025-01,2
1308,TCGA-46-6026-01,2
1309,TCGA-51-4079-01,2
1310,TCGA-51-4080-01,2
1311,TCGA-51-4081-01,2
1312,TCGA-56-1622-01,2
1313,TCGA-56-5897-01,2
1314,TCGA-56-5898-01,2
1315,TCGA-56-6545-01,2
1316,TCGA-56-6546-01,2
1317,TCGA-60-2698-01,2
1318,TCGA-60-2707-01,2
1319,TCGA-60-2708-01,2
1320,TCGA-60-2709-01,2
1321,TCGA-60-2710-01,2
1322,TCGA-60-2711-01,2
1323,TCGA-60-2712-01,2
1324,TCGA-60-2713-01,2
1325,TCGA-60-2715-01,2
1326,TCGA-60-2719-01,2
1327,TCGA-60-2720-01,2
1328,TCGA-60-2721-01,2
1329,TCGA-60-2722-01,2
1330,TCGA-60-2723-01,2
1331,TCGA-60-2724-01,2
1332,TCGA-60-2725-01,2
1333,TCGA-60-2726-01,2
1334,TCGA-63-5128-01,2
1335,TCGA-63-5131-01,2
1336,TCGA-63-6202-01,2
1337,TCGA-66-2727-01,2
1338,TCGA-66-2734-01,2
1339,TCGA-66-2742-01,2
1340,TCGA-66-2744-01,2
1341,TCGA-66-2754-01,2
1342,TCGA-66-2755-01,2
1343,TCGA-66-2756-01,2
1344,TCGA-66-2757-01,2
1345,TCGA-66-2758-01,2
1346,TCGA-66-2759-01,2
1347,TCGA-66-2763-01,2
1348,TCGA-66-2765-01,2
1349,TCGA-66-2766-01,2
1350,TCGA-66-2767-01,2
1351,TCGA-66-2768-01,2
1352,TCGA-66-2770-01,2
1353,TCGA-66-2771-01,2
1354,TCGA-66-2773-01,2
1355,TCGA-66-2777-01,2
1356,TCGA-66-2778-01,2
1357,TCGA-66-2780-01,2
1358,TCGA-66-2781-01,2
1359,TCGA-66-2782-01,2
1360,TCGA-66-2783-01,2
1361,TCGA-66-2785-01,2
1362,TCGA-66-2786-01,2
1363,TCGA-66-2787-01,2
1364,TCGA-66-2788-01,2
1365,TCGA-66-2789-01,2
1366,TCGA-66-2791-01,2
1367,TCGA-66-2792-01,2
1368,TCGA-66-2793-01,2
1369,TCGA-66-2794-01,2
1370,TCGA-66-2795-01,2
1371,TCGA-66-2800-01,2
1372,TCGA-70-6722-01,2
1373,TCGA-70-6723-01,2
1374,TCGA-85-6175-01,2
1375,TCGA-85-6560-01,2
1376,TCGA-85-6561-01,2
1377,TCGA-BF-A1PU-01,2
1378,TCGA-BF-A1PV-01,2
1379,TCGA-BF-A1PX-01,2
1380,TCGA-BF-A1PZ-01,2
1381,TCGA-BF-A1Q0-01,2
1382,TCGA-BF-A3DJ-01,2
1383,TCGA-BF-A3DL-01,2
1384,TCGA-BF-A3DM-01,2
1385,TCGA-BF-A3DN-01,2
1386,TCGA-BF-A5EO-01,2
1387,TCGA-BF-A5EQ-01,2
1388,TCGA-D3-A1Q1-06,2
1389,TCGA-D3-A1Q3-06,2
1390,TCGA-D3-A1Q4-06,2
1391,TCGA-D3-A1Q5-06,2
1392,TCGA-D3-A1Q6-06,2
1393,TCGA-D3-A1Q7-06,2
1394,TCGA-D3-A1Q8-06,2
1395,TCGA-D3-A1Q9-06,2
1396,TCGA-D3-A1QA-06,2
1397,TCGA-D3-A1QB-06,2
1398,TCGA-D3-A2J6-06,2
1399,TCGA-D3-A2J7-06,2
1400,TCGA-D3-A2J8-06,2
1401,TCGA-D3-A2J9-06,2
1402,TCGA-D3-A2JA-06,2
1403,TCGA-D3-A2JB-06,2
1404,TCGA-D3-A2JC-06,2
1405,TCGA-D3-A2JD-06,2
1406,TCGA-D3-A2JF-06,2
1407,TCGA-D3-A2JG-06,2
1408,TCGA-D3-A2JH-06,2
1409,TCGA-D3-A2JK-06,2
1410,TCGA-D3-A2JL-06,2
1411,TCGA-D3-A2JN-06,2
1412,TCGA-D3-A2JO-06,2
1413,TCGA-D3-A2JP-06,2
1414,TCGA-D3-A3BZ-06,2
1415,TCGA-D3-A3C1-06,2
1416,TCGA-D3-A3C3-06,2
1417,TCGA-D3-A3C6-06,2
1418,TCGA-D3-A3C7-06,2
1419,TCGA-D3-A3C8-06,2
1420,TCGA-D3-A3CB-06,2
1421,TCGA-D3-A3CC-06,2
1422,TCGA-D3-A3CE-06,2
1423,TCGA-D3-A3CF-06,2
1424,TCGA-D3-A3ML-06,2
1425,TCGA-D3-A3MO-06,2
1426,TCGA-D3-A3MR-06,2
1427,TCGA-D3-A3MU-06,2
1428,TCGA-D3-A3MV-06,2
1429,TCGA-D3-A51E-06,2
1430,TCGA-D3-A51F-06,2
1431,TCGA-D3-A51G-06,2
1432,TCGA-D3-A51H-06,2
1433,TCGA-D3-A51J-06,2
1434,TCGA-D3-A51K-06,2
1435,TCGA-D3-A51N-06,2
1436,TCGA-D3-A51R-06,2
1437,TCGA-D3-A51T-06,2
1438,TCGA-D3-A5GN-06,2
1439,TCGA-D3-A5GO-06,2
1440,TCGA-D3-A5GR-06,2
1441,TCGA-D3-A5GS-06,2
1442,TCGA-D3-A5GT-01,2
1443,TCGA-D3-A5GU-06,2
1444,TCGA-D9-A148-06,2
1445,TCGA-D9-A149-06,2
1446,TCGA-D9-A1JW-06,2
1447,TCGA-D9-A1JX-06,2
1448,TCGA-D9-A3Z1-06,2
1449,TCGA-D9-A3Z3-06,2
1450,TCGA-D9-A3Z4-01,2
1451,TCGA-D9-A4Z2-01,2
1452,TCGA-D9-A4Z3-01,2
1453,TCGA-D9-A4Z5-01,2
1454,TCGA-D9-A6E9-06,2
1455,TCGA-D9-A6EA-06,2
1456,TCGA-D9-A6EC-06,2
1457,TCGA-DA-A1HV-06,2
1458,TCGA-DA-A1HW-06,2
1459,TCGA-DA-A1HY-06,2
1460,TCGA-DA-A1I0-06,2
1461,TCGA-DA-A1I1-06,2
1462,TCGA-DA-A1I2-06,2
1463,TCGA-DA-A1I4-06,2
1464,TCGA-DA-A1I5-06,2
1465,TCGA-DA-A1I7-06,2
1466,TCGA-DA-A1I8-06,2
1467,TCGA-DA-A1IA-06,2
1468,TCGA-DA-A1IC-06,2
1469,TCGA-DA-A3F3-06,2
1470,TCGA-DA-A3F5-06,2
1471,TCGA-DA-A3F8-06,2
1472,TCGA-EB-A1NK-01,2
1473,TCGA-EB-A24C-01,2
1474,TCGA-EB-A24D-01,2
1475,TCGA-EB-A299-01,2
1476,TCGA-EB-A3HV-01,2
1477,TCGA-EB-A3XB-01,2
1478,TCGA-EB-A3XC-01,2
1479,TCGA-EB-A3XD-01,2
1480,TCGA-EB-A3XE-01,2
1481,TCGA-EB-A3Y6-01,2
1482,TCGA-EB-A3Y7-01,2
1483,TCGA-EB-A41A-01,2
1484,TCGA-EB-A41B-01,2
1485,TCGA-EB-A42Y-01,2
1486,TCGA-EB-A42Z-01,2
1487,TCGA-EB-A430-01,2
1488,TCGA-EB-A431-01,2
1489,TCGA-EB-A44N-01,2
1490,TCGA-EB-A44O-01,2
1491,TCGA-EB-A44P-01,2
1492,TCGA-EB-A44Q-06,2
1493,TCGA-EB-A44R-06,2
1494,TCGA-EB-A4IQ-01,2
1495,TCGA-EB-A4IS-01,2
1496,TCGA-EB-A4OY-01,2
1497,TCGA-EB-A4OZ-01,2
1498,TCGA-EB-A4P0-01,2
1499,TCGA-EB-A551-01,2
1500,TCGA-EB-A553-01,2
1501,TCGA-EB-A57M-01,2
1502,TCGA-EB-A5SE-01,2
1503,TCGA-EB-A5SF-01,2
1504,TCGA-EB-A5SG-06,2
1505,TCGA-EB-A5SH-06,2
1506,TCGA-EB-A5UL-06,2
1507,TCGA-EB-A5UM-01,2
1508,TCGA-EB-A5UN-06,2
1509,TCGA-EE-A17X-06,2
1510,TCGA-EE-A17Y-06,2
1511,TCGA-EE-A17Z-06,2
1512,TCGA-EE-A180-06,2
1513,TCGA-EE-A181-06,2
1514,TCGA-EE-A182-06,2
1515,TCGA-EE-A183-06,2
1516,TCGA-EE-A184-06,2
1517,TCGA-EE-A185-06,2
1518,TCGA-EE-A20B-06,2
1519,TCGA-EE-A20C-06,2
1520,TCGA-EE-A20F-06,2
1521,TCGA-EE-A20H-06,2
1522,TCGA-EE-A20I-06,2
1523,TCGA-EE-A29A-06,2
1524,TCGA-EE-A29B-06,2
1525,TCGA-EE-A29C-06,2
1526,TCGA-EE-A29D-06,2
1527,TCGA-EE-A29E-06,2
1528,TCGA-EE-A29G-06,2
1529,TCGA-EE-A29H-06,2
1530,TCGA-EE-A29L-06,2
1531,TCGA-EE-A29M-06,2
1532,TCGA-EE-A29N-06,2
