ACH-000672,0
ACH-000444,0
ACH-000448,0
ACH-000515,8
ACH-001386,8
ACH-000553,0
ACH-000757,0
ACH-000029,0
ACH-000064,0
ACH-000700,0
ACH-000337,0
ACH-000861,5
ACH-000710,0
ACH-001078,0
ACH-000589,0
ACH-000706,0
ACH-000894,0
ACH-000510,0
ACH-000314,5
ACH-000355,2
ACH-000506,8
ACH-000843,0
ACH-000390,0
ACH-000030,0
ACH-000886,0
ACH-000343,2
ACH-000525,8
ACH-000727,2
ACH-000530,2
ACH-000010,2
ACH-000695,8
ACH-000869,0
ACH-000826,0
ACH-000975,3
ACH-000662,0
ACH-000803,8
ACH-000033,0
ACH-000587,0
ACH-000951,3
ACH-000893,0
ACH-000454,0
ACH-000767,8
ACH-000639,2
ACH-000379,0
ACH-000431,8
ACH-000892,0
ACH-000627,5
ACH-000129,2
ACH-000705,0
ACH-000875,0
ACH-000712,2
ACH-000690,0
ACH-000912,3
ACH-000562,0
ACH-000559,8
ACH-000143,0
ACH-000800,8
ACH-000830,8
ACH-000729,8
ACH-000816,8
ACH-000891,5
ACH-000929,3
ACH-000747,0
ACH-000698,8
ACH-000945,3
ACH-000508,8
ACH-000035,0
ACH-000845,0
ACH-000392,0
ACH-000563,0
ACH-000585,0
ACH-000482,0
ACH-000900,0
ACH-000179,8
ACH-000416,5
ACH-000638,0
ACH-000015,2
ACH-000840,0
ACH-000257,8
ACH-000012,0
ACH-000890,3
ACH-000327,0
ACH-000150,0
ACH-000670,2
ACH-000665,5
ACH-000703,8
ACH-000298,8
ACH-001075,0
ACH-000718,0
ACH-000841,0
ACH-000787,0
ACH-000066,0
ACH-000921,3
ACH-000594,8
ACH-000290,8
ACH-000382,8
ACH-000868,0
ACH-000523,8
ACH-000378,0
ACH-000837,0
ACH-000586,8
ACH-000358,8
ACH-000980,6
ACH-000844,8
ACH-000297,8
ACH-000925,0
ACH-000521,0
ACH-000590,0
ACH-000447,0
ACH-000774,0
ACH-000669,0
ACH-000866,2
ACH-000780,8
ACH-000901,5
ACH-000399,8
ACH-000924,3
ACH-000442,5
ACH-000610,8
ACH-000309,5
ACH-000733,0
ACH-000870,8
ACH-000666,0
ACH-000264,0
ACH-000790,8
ACH-000282,0
ACH-000628,0
ACH-000451,0
ACH-000292,2
ACH-000867,0
ACH-000062,0
ACH-000871,8
ACH-000121,0
ACH-000781,0
ACH-000888,3
ACH-000791,0
ACH-000109,0
ACH-000789,8
ACH-000186,0
ACH-000785,0
ACH-000737,8
ACH-000395,2
ACH-000659,8
ACH-000743,8
ACH-000860,0
ACH-000434,0
ACH-000161,0
ACH-000021,0
ACH-000775,2
ACH-000414,0
ACH-000766,0
ACH-000394,8
ACH-000675,2
ACH-000744,0
ACH-000514,8
ACH-000578,0
ACH-000916,3
ACH-000603,2
ACH-000904,8
ACH-000261,5
ACH-001239,5
ACH-001563,5
ACH-000899,5
ACH-001328,0
ACH-001645,5
ACH-001568,5
ACH-001521,0
ACH-000765,5
ACH-001524,0
ACH-001566,5
ACH-000915,5
ACH-001550,3
ACH-000750,5
ACH-001523,0
ACH-001522,5
ACH-000450,5
ACH-000827,5
ACH-000650,5
ACH-000572,5
ACH-000881,5
ACH-000987,7
ACH-000968,3
ACH-000810,5
ACH-001552,5
ACH-000801,5
ACH-000580,5
ACH-000614,5
ACH-000579,5
ACH-000931,5
ACH-000788,5
ACH-000404,5
ACH-000425,5
ACH-000730,5
ACH-000304,5
ACH-000477,5
ACH-000322,5
ACH-000219,5
ACH-000661,5
ACH-000582,5
ACH-000812,5
ACH-000882,5
ACH-000814,5
ACH-000441,5
ACH-000465,5
ACH-000274,5
ACH-000615,5
ACH-000884,5
ACH-000550,5
ACH-000805,5
ACH-000401,5
ACH-000423,5
ACH-000822,5
ACH-000458,0
ACH-000632,5
ACH-000348,5
ACH-001190,5
ACH-000644,5
ACH-000014,5
ACH-000799,5
ACH-000640,5
